"chr" "pos" "mu1" "mu2" "diff" "diff.se" "stat" "phi1" "phi2" "pval" "fdr" "postprob.overThreshold"
"chr19" 23728553 0.00150850699543671 0.526898784553314 -0.525390277557878 0.099940104461357 -5.25705151490037 0.0497870683678639 0.0497870683678639 1.46383318445288e-07 4.79967506126371e-05 0.999989615374619
"chr19" 23728561 0.00150850699543671 0.526898784553314 -0.525390277557878 0.099940104461357 -5.25705151490037 0.0497870683678639 0.0497870683678639 1.46383318445288e-07 4.79967506126371e-05 0.999989615374619
"chr19" 46300811 0.00251497433545301 0.276373418552583 -0.27385844421713 0.0410908581743403 -6.66470490967124 0.0497943447024331 0.0497870683678639 2.6519765794944e-11 2.49906697751006e-08 0.999988371071312
"chr19" 24257954 0.00494438908130541 0.230073274812645 -0.22512888573134 0.0297557533182547 -7.56589434397638 0.0497870683678639 0.0497870683678639 3.85205057275875e-14 7.14645663682046e-11 0.999986957415046
"chr19" 23118787 0.0107562916858856 0.196121611038576 -0.185365319352691 0.0204209351701301 -9.07721991223138 0.0498572379194628 0.0497870683678639 1.11383405857764e-19 5.34347826041279e-16 0.999985442771337
"chr19" 23118848 0.011004139893968 0.188798670235931 -0.177794530341963 0.0186803559135432 -9.51772713351046 0.0497870683678639 0.0497870683678639 1.77008008395133e-21 1.30338269003387e-17 0.999984398907302
"chr19" 24257949 0.00486064838737039 0.227417580419675 -0.222556932032305 0.0295104937235036 -7.54162007987856 0.0497870683678639 0.0497870683678638 4.64168379939412e-14 8.4142034491765e-11 0.999983592402357
"chr19" 38085730 0.00321646148091407 0.253204432140055 -0.24998797065914 0.0370132812522509 -6.75400726986176 0.0497870683678639 0.0497870683678639 1.43816538944521e-11 1.43647165102651e-08 0.999974638933121
"chr19" 17371215 0.00364802552260205 0.211856316099985 -0.208208290577383 0.0267151436397622 -7.79364293843779 0.0497978047347735 0.0497870683678638 6.51043557623746e-15 1.40229762928718e-11 0.999974440126485
"chr19" 53933511 0.161979261559791 0.0030815163515654 0.158897745208226 0.0145829042143807 10.8961660086563 0.0497870683678639 0.0497870683678639 1.20216729098644e-27 3.08625585503298e-23 0.999973139772745
"chr19" 37339695 0.00517379686162972 0.222917049306548 -0.217743252444918 0.0292321456562165 -7.44876051883701 0.0497870683678639 0.0497870683678639 9.42212235414864e-14 1.58967772322535e-10 0.999971857652529
"chr19" 53933526 0.161704305747026 0.00302031347142648 0.158683992275599 0.0145822864637363 10.8819692076562 0.0497870683678639 0.0497870683678639 1.4049455936911e-27 3.42187107829565e-23 0.999971431619143
"chr19" 23118849 0.0110319436416182 0.188798670235931 -0.177766726594312 0.0193365280007403 -9.1933115700764 0.049934513167962 0.0497870683678639 3.80929699576978e-20 2.10370641298942e-16 0.999971116610036
"chr19" 37339710 0.00503108389313678 0.218584510213201 -0.213553426320065 0.0282830565331334 -7.55057806676192 0.0497870683678639 0.049787068367864 4.33330561415372e-14 7.9156160322545e-11 0.99997026352895
"chr19" 37339714 0.00503108389313678 0.218584510213201 -0.213553426320065 0.0282830565331334 -7.55057806676192 0.0497870683678639 0.049787068367864 4.33330561415372e-14 7.9156160322545e-11 0.99997026352895
"chr19" 17371286 0.00340650847315376 0.251958304923452 -0.248551796450298 0.0370547867642864 -6.70768389604803 0.0498367974282106 0.052220094568406 1.97737690616482e-11 1.92445776191377e-08 0.999969508852312
"chr19" 37339723 0.00512614446080742 0.215893240688077 -0.21076709622727 0.0279516111257241 -7.54042746513809 0.0497870683678639 0.0497870683678641 4.68433398598954e-14 8.45923035477518e-11 0.99996296459015
"chr19" 45224139 0.00677104573867674 0.219446943182192 -0.212675897443516 0.0285076669603662 -7.46030524838094 0.0497870683678639 0.0497870683678639 8.63222600262094e-14 1.47474439485064e-10 0.999961326814197
"chr19" 37339704 0.00510001606566057 0.217499656133826 -0.212399640068165 0.0286062815418805 -7.42493007199156 0.049787068367864 0.049787068367864 1.12839514345909e-13 1.87057587935239e-10 0.99995738453411
"chr19" 24257959 0.0050588428493571 0.221115259463517 -0.21605641661416 0.0296416342963788 -7.28895088758834 0.0497870683678639 0.0497870683678639 3.12377889099012e-13 4.88028798186463e-10 0.999954857386585
"chr19" 24257961 0.0050588428493571 0.221115259463517 -0.21605641661416 0.0296416342963788 -7.28895088758834 0.0497870683678639 0.0497870683678639 3.12377889099012e-13 4.88028798186463e-10 0.999954857386585
"chr19" 53933786 0.167583393565946 0.00321314962646879 0.164370243939478 0.0164506896137266 9.99169322374947 0.0497870683678639 0.0497966407599403 1.65726324579771e-23 1.39309841762684e-19 0.999954406757267
"chr19" 21630853 0.00297524877564963 0.269176042762185 -0.266200793986536 0.0424946180650365 -6.26434137092666 0.0498310212580395 0.049787068367864 3.74404469813153e-10 2.53846765015073e-07 0.999954062057886
"chr19" 17371300 0.00330641485281057 0.242838086758303 -0.239531671905492 0.0361083701718536 -6.6336882768585 0.0498351201701492 0.0520986569543433 3.27400889885078e-11 2.96747669164159e-08 0.999944283858334
"chr19" 16109812 0.259320098553308 0.00565129359811956 0.253668804955188 0.0397766876310491 6.37732350436284 0.0497870683678639 0.0497870683678639 1.80209540396506e-10 1.38717535033901e-07 0.999944064536588
"chr19" 16109817 0.259320098553308 0.00565129359811956 0.253668804955188 0.0397766876310491 6.37732350436284 0.0497870683678639 0.0497870683678639 1.80209540396506e-10 1.38717535033901e-07 0.999944064536588
"chr19" 16109818 0.259320098553308 0.00565129359811956 0.253668804955188 0.0397766876310491 6.37732350436284 0.0497870683678638 0.0497870683678639 1.80209540396506e-10 1.38717535033901e-07 0.999944064536588
"chr19" 16109822 0.259320098553308 0.00565129359811956 0.253668804955188 0.0397766876310491 6.37732350436284 0.0497870683678639 0.0497870683678639 1.80209540396506e-10 1.38717535033901e-07 0.999944064536588
"chr19" 16109833 0.259320098553308 0.00565129359811956 0.253668804955188 0.0397766876310491 6.37732350436284 0.0497870683678639 0.0497870683678639 1.80209540396506e-10 1.38717535033901e-07 0.999944064536588
"chr19" 16109840 0.259320098553308 0.00565129359811956 0.253668804955188 0.0397766876310491 6.37732350436284 0.0497870683678639 0.0497870683678639 1.80209540396506e-10 1.38717535033901e-07 0.999944064536588
"chr19" 16109847 0.259320098553308 0.00565129359811956 0.253668804955188 0.0397766876310491 6.37732350436284 0.0497870683678639 0.0497870683678639 1.80209540396506e-10 1.38717535033901e-07 0.999944064536588
"chr19" 16109854 0.259320098553308 0.00565129359811956 0.253668804955188 0.0397766876310491 6.37732350436284 0.0497870683678639 0.0497870683678639 1.80209540396506e-10 1.38717535033901e-07 0.999944064536588
"chr19" 16109861 0.259320098553308 0.00565129359811956 0.253668804955188 0.0397766876310491 6.37732350436284 0.0497870683678639 0.0497870683678639 1.80209540396506e-10 1.38717535033901e-07 0.999944064536588
"chr19" 16109867 0.259320098553308 0.00565129359811956 0.253668804955188 0.0397766876310491 6.37732350436284 0.0497870683678639 0.0497870683678639 1.80209540396506e-10 1.38717535033901e-07 0.999944064536588
"chr19" 16109875 0.259320098553308 0.00565129359811956 0.253668804955188 0.0397766876310491 6.37732350436284 0.0497870683678639 0.0497870683678639 1.80209540396506e-10 1.38717535033901e-07 0.999944064536588
"chr19" 21630887 0.00311983524075705 0.26037358599107 -0.257253750750313 0.0407995526058877 -6.30530813009918 0.0498331699433468 0.0497870683678639 2.87621110837938e-10 2.0434221448223e-07 0.999941969597682
"chr19" 7077715 0.197945171817263 0.00269729910012144 0.195247872717141 0.0247528316504108 7.88790048244443 0.0497870683678639 0.0497950765378653 3.07312665438789e-15 6.98349652265543e-12 0.999940446925411
"chr19" 24257875 0.00366643013423553 0.215271773206492 -0.211605343072257 0.0290775401229848 -7.27727800141492 0.049787068367864 0.0497870683678639 3.40622874661719e-13 5.25244896402067e-10 0.999938029621658
"chr19" 24257880 0.00371445108119728 0.215271773206492 -0.211557322125295 0.0290705205634228 -7.27738334316178 0.0497870683678639 0.0497870683678639 3.40357094707297e-13 5.25244896402067e-10 0.999937846415499
"chr19" 24257883 0.00371445108119728 0.215271773206492 -0.211557322125295 0.0290705205634228 -7.27738334316178 0.0497870683678639 0.0497870683678639 3.40357094707297e-13 5.25244896402067e-10 0.999937846415499
"chr19" 21630882 0.00310950679419875 0.259244674446208 -0.256135167652009 0.0407481872614371 -6.28580520671181 0.0498330239958298 0.0497870683678638 3.26158702747471e-10 2.25153799829773e-07 0.99993637171856
"chr19" 24257867 0.00364563181350295 0.214783914322016 -0.211138282508513 0.0290452163409351 -7.26929625967163 0.0497870683678639 0.0497870683678639 3.61365096794947e-13 5.56326544803216e-10 0.999934981502119
"chr19" 16414263 0.167071541172571 0.00209519322142783 0.164976347951143 0.017007304254138 9.70032319560599 0.0497870683678639 0.0498033470154178 3.00545089137355e-22 2.32098999406334e-18 0.999933408377328
"chr19" 21630893 0.00318915356248664 0.25563287968551 -0.252443726123023 0.0399504151791591 -6.31892622369329 0.0498341808559421 0.0497870683678638 2.63386972805061e-10 1.89105077647824e-07 0.999932135201197
"chr19" 24257850 0.00361690571144042 0.214298378853755 -0.210681473142314 0.0290120952146419 -7.26184963835315 0.0497870683678639 0.0497870683678642 3.81832523769958e-13 5.81242111664436e-10 0.999931911668621
"chr19" 24257858 0.00361690571144042 0.214298378853755 -0.210681473142314 0.0290120952146419 -7.26184963835315 0.0497870683678639 0.0497870683678642 3.81832523769958e-13 5.81242111664436e-10 0.999931911668621
"chr19" 38085748 0.0032244881227117 0.237226461532049 -0.234001973409337 0.0351253740084147 -6.66190695516238 0.0497870683678639 0.0497870683678639 2.70297142045285e-11 2.54207771570272e-08 0.999931898104047
"chr19" 34896943 0.41990813464498 0.00152680514663801 0.418381329498342 0.083549460230093 5.00758865881516 0.0497870683678639 0.049798964632514 5.51161660724626e-07 0.000150385448202616 0.999930711341038
"chr19" 21630866 0.0030995818698137 0.258125933248911 -0.255026351379097 0.040694040600335 -6.26692133828062 0.0498328837099197 0.0497870683678641 3.68256058629287e-10 2.50213923441192e-07 0.999930392577321
"chr19" 21630868 0.0030995818698137 0.258125933248911 -0.255026351379097 0.040694040600335 -6.26692133828062 0.0498328837099197 0.0497870683678641 3.68256058629287e-10 2.50213923441192e-07 0.999930392577321
"chr19" 21630874 0.0030995818698137 0.258125933248911 -0.255026351379097 0.040694040600335 -6.26692133828062 0.0498328837099197 0.0497870683678641 3.68256058629287e-10 2.50213923441192e-07 0.999930392577321
"chr19" 21630877 0.0030995818698137 0.258125933248911 -0.255026351379097 0.040694040600335 -6.26692133828062 0.0498328837099197 0.0497870683678641 3.68256058629287e-10 2.50213923441192e-07 0.999930392577321
"chr19" 32735115 0.221064239504579 0.00533711472627168 0.215727124778308 0.030394362737696 7.09760315226995 0.0497870683678639 0.0497870683678639 1.2693905756116e-12 1.63383295387798e-09 0.99992981612539
"chr19" 32735118 0.221064239504579 0.00533711472627168 0.215727124778308 0.030394362737696 7.09760315226995 0.0497870683678639 0.0497870683678639 1.2693905756116e-12 1.63383295387798e-09 0.99992981612539
"chr19" 32735124 0.221064239504579 0.00533711472627168 0.215727124778308 0.030394362737696 7.09760315226995 0.0497870683678639 0.0497870683678639 1.2693905756116e-12 1.63383295387798e-09 0.99992981612539
"chr19" 32735144 0.221064239504579 0.00533711472627168 0.215727124778308 0.030394362737696 7.09760315226995 0.0497870683678639 0.0497870683678639 1.2693905756116e-12 1.63383295387798e-09 0.99992981612539
"chr19" 32735158 0.221064239504579 0.00533711472627168 0.215727124778308 0.030394362737696 7.09760315226995 0.0497870683678639 0.0497870683678639 1.2693905756116e-12 1.63383295387798e-09 0.99992981612539
"chr19" 32735160 0.221064239504579 0.00533711472627168 0.215727124778308 0.030394362737696 7.09760315226995 0.0497870683678639 0.0497870683678639 1.2693905756116e-12 1.63383295387798e-09 0.99992981612539
"chr19" 32735169 0.221064239504579 0.00533711472627168 0.215727124778308 0.030394362737696 7.09760315226995 0.0497870683678639 0.0497870683678639 1.2693905756116e-12 1.63383295387798e-09 0.99992981612539
"chr19" 32735175 0.221064239504579 0.00533711472627168 0.215727124778308 0.030394362737696 7.09760315226995 0.0497870683678639 0.0497870683678639 1.2693905756116e-12 1.63383295387798e-09 0.99992981612539
"chr19" 32735183 0.221064239504579 0.00533711472627168 0.215727124778308 0.030394362737696 7.09760315226995 0.0497870683678639 0.0497870683678639 1.2693905756116e-12 1.63383295387798e-09 0.99992981612539
"chr19" 32735187 0.221064239504579 0.00533711472627168 0.215727124778308 0.030394362737696 7.09760315226995 0.0497870683678639 0.0497870683678639 1.2693905756116e-12 1.63383295387798e-09 0.99992981612539
"chr19" 32735191 0.221064239504579 0.00533711472627168 0.215727124778308 0.030394362737696 7.09760315226995 0.0497870683678639 0.0497870683678639 1.2693905756116e-12 1.63383295387798e-09 0.99992981612539
"chr19" 32735194 0.221064239504579 0.00533711472627168 0.215727124778308 0.030394362737696 7.09760315226995 0.0497870683678639 0.0497870683678639 1.2693905756116e-12 1.63383295387798e-09 0.99992981612539
"chr19" 32735197 0.221064239504579 0.00533711472627168 0.215727124778308 0.030394362737696 7.09760315226995 0.0497870683678639 0.0497870683678639 1.2693905756116e-12 1.63383295387798e-09 0.99992981612539
"chr19" 32735200 0.221064239504579 0.00533711472627168 0.215727124778308 0.030394362737696 7.09760315226995 0.0497870683678639 0.0497870683678639 1.2693905756116e-12 1.63383295387798e-09 0.99992981612539
"chr19" 32735206 0.221064239504579 0.00533711472627168 0.215727124778308 0.030394362737696 7.09760315226995 0.0497870683678639 0.0497870683678639 1.2693905756116e-12 1.63383295387798e-09 0.99992981612539
"chr19" 32735209 0.221064239504579 0.00533711472627168 0.215727124778308 0.030394362737696 7.09760315226995 0.0497870683678639 0.0497870683678639 1.2693905756116e-12 1.63383295387798e-09 0.99992981612539
"chr19" 32735212 0.221064239504579 0.00533711472627168 0.215727124778308 0.030394362737696 7.09760315226995 0.0497870683678639 0.0497870683678639 1.2693905756116e-12 1.63383295387798e-09 0.99992981612539
"chr19" 32735219 0.221064239504579 0.00533711472627168 0.215727124778308 0.030394362737696 7.09760315226995 0.0497870683678639 0.0497870683678639 1.2693905756116e-12 1.63383295387798e-09 0.99992981612539
"chr19" 32735227 0.221064239504579 0.00533711472627168 0.215727124778308 0.030394362737696 7.09760315226995 0.0497870683678639 0.0497870683678639 1.2693905756116e-12 1.63383295387798e-09 0.99992981612539
"chr19" 32735230 0.221064239504579 0.00533711472627168 0.215727124778308 0.030394362737696 7.09760315226995 0.0497870683678639 0.0497870683678639 1.2693905756116e-12 1.63383295387798e-09 0.99992981612539
"chr19" 32735243 0.221064239504579 0.00533711472627168 0.215727124778308 0.030394362737696 7.09760315226995 0.0497870683678639 0.0497870683678639 1.2693905756116e-12 1.63383295387798e-09 0.99992981612539
"chr19" 24257848 0.00359732484832273 0.213815150243317 -0.210217825394994 0.0289793750274176 -7.25404965414561 0.0497870683678639 0.0497870683678638 4.04491723475924e-13 6.13767728906247e-10 0.999928615017862
"chr19" 24257530 0.00244844816275957 0.249733254800051 -0.247284806637291 0.0387415176486899 -6.38294061889063 0.0498218681846208 0.0497870683678639 1.73719282776549e-10 1.35478220298677e-07 0.999928155492851
"chr19" 21630889 0.00317698720477953 0.254545287828723 -0.251368300623944 0.0399074373936523 -6.2987833105998 0.0498340084851147 0.0497870683678639 2.99991013528524e-10 2.11078121429981e-07 0.99992557634335
"chr19" 17371306 0.00329410170792453 0.241414470368203 -0.238120368660279 0.0365456951647059 -6.51568858075092 0.049860665847635 0.0520782180701618 7.23569545983975e-11 6.19751343858664e-08 0.999921392915813
"chr19" 24257963 0.00513287176966935 0.216761501765802 -0.211628629996133 0.0295826440135653 -7.1538105214358 0.0497870683678639 0.0497870683678641 8.44015483473166e-13 1.13718216658368e-09 0.999919497271777
"chr19" 24257971 0.00513287176966935 0.216761501765802 -0.211628629996133 0.0295826440135653 -7.1538105214358 0.0497870683678639 0.0497870683678641 8.44015483473166e-13 1.13718216658368e-09 0.999919497271777
"chr19" 37339742 0.00499285038444218 0.206238018975723 -0.201245168591281 0.0268426048620521 -7.49722948370724 0.0497870683678639 0.0497870683678639 6.51808081623061e-14 1.14655455661502e-10 0.999918965730695
"chr19" 23118855 0.0115283892386852 0.182199550978341 -0.170671161739656 0.0187437872921747 -9.10547900908531 0.0497870683678639 0.0497870683678639 8.58865904212615e-20 4.16234461782387e-16 0.999918499738061
"chr19" 37423692 0.0077718875908908 0.222301576088149 -0.214529688497259 0.0304344892143547 -7.04890057415761 0.0497870683678639 0.0497870683678639 1.80336944622506e-12 2.26285940499374e-09 0.999916108301772
"chr19" 37423693 0.0077718875908908 0.222301576088149 -0.214529688497259 0.0304344892143547 -7.04890057415761 0.0497870683678639 0.0497870683678639 1.80336944622506e-12 2.26285940499374e-09 0.999916108301772
"chr19" 37423638 0.00656621163399999 0.218437231887405 -0.211871020253405 0.0298998096000022 -7.08603242254058 0.0497870683678639 0.0497870683678639 1.38011490273902e-12 1.76202089222277e-09 0.999908548155858
"chr19" 16109811 0.246792123938006 0.00523427164988769 0.241557852288118 0.0378725662968974 6.37817491411737 0.0497870683678639 0.0497870683678639 1.79210768216043e-10 1.38717535033901e-07 0.999907159544074
"chr19" 24257699 0.00309735084360872 0.207627885811508 -0.204530534967899 0.0280038365921888 -7.30366120708436 0.049831943273574 0.0497870683678643 2.80040989494441e-13 4.3967823983633e-10 0.999905289163187
"chr19" 37423637 0.00656994057166099 0.219512307123736 -0.212942366552075 0.0303139139752333 -7.02457514150269 0.0498648365602035 0.0497870683678639 2.14718598016405e-12 2.64192878087853e-09 0.999902636171279
"chr19" 26940166 0.244982813087676 0.00298565846073678 0.24199715462694 0.0384689383304065 6.29071570804595 0.0497870683678639 0.0497870683678639 3.16005598874115e-10 2.19420612762094e-07 0.999888407679992
"chr19" 24257704 0.00312041948182314 0.205474444094027 -0.202354024612204 0.0277492881921852 -7.2922239738456 0.0498117387679266 0.0497870683678641 3.04879757645957e-13 4.7788644256228e-10 0.999887222366527
"chr19" 37339750 0.0049322863099179 0.201730395713632 -0.196798109403714 0.0263238218541313 -7.47604624033075 0.049787068367864 0.0497870683678639 7.65920160594879e-14 1.33492154522177e-10 0.999882098586002
"chr19" 24257706 0.00313181299743023 0.205030954310238 -0.201899141312808 0.0277324550319973 -7.28024767658904 0.0498118380301097 0.0497870683678642 3.33207858105413e-13 5.17169085387532e-10 0.999880778812834
"chr19" 16109731 0.242689131856402 0.00529976954875057 0.237389362307651 0.0374469049996048 6.33935868158279 0.049787068367864 0.0497870683678639 2.30723532545415e-10 1.6919637153003e-07 0.999878207081745
"chr19" 16109736 0.242689131856402 0.00529976954875057 0.237389362307651 0.0374469049996048 6.33935868158279 0.049787068367864 0.0497870683678639 2.30723532545415e-10 1.6919637153003e-07 0.999878207081745
"chr19" 16109741 0.242689131856402 0.00529976954875057 0.237389362307651 0.0374469049996048 6.33935868158279 0.0497870683678639 0.0497870683678639 2.30723532545415e-10 1.6919637153003e-07 0.999878207081745
"chr19" 16109743 0.242689131856402 0.00529976954875057 0.237389362307651 0.0374469049996048 6.33935868158279 0.049787068367864 0.0497870683678639 2.30723532545415e-10 1.6919637153003e-07 0.999878207081745
"chr19" 16109753 0.242689131856402 0.00529976954875057 0.237389362307651 0.0374469049996048 6.33935868158279 0.049787068367864 0.0497870683678639 2.30723532545415e-10 1.6919637153003e-07 0.999878207081745
"chr19" 16109765 0.242689131856402 0.00529976954875057 0.237389362307651 0.0374469049996048 6.33935868158279 0.0497870683678639 0.0497870683678639 2.30723532545415e-10 1.6919637153003e-07 0.999878207081745
"chr19" 16109770 0.242689131856402 0.00529976954875057 0.237389362307651 0.0374469049996048 6.33935868158279 0.0497870683678639 0.0497870683678639 2.30723532545415e-10 1.6919637153003e-07 0.999878207081745
"chr19" 16109776 0.242689131856402 0.00529976954875057 0.237389362307651 0.0374469049996048 6.33935868158279 0.0497870683678639 0.0497870683678639 2.30723532545415e-10 1.6919637153003e-07 0.999878207081745
"chr19" 16109792 0.242689131856402 0.00529976954875057 0.237389362307651 0.0374469049996048 6.33935868158279 0.049787068367864 0.0497870683678639 2.30723532545415e-10 1.6919637153003e-07 0.999878207081745
"chr19" 16109798 0.242689131856402 0.00529976954875057 0.237389362307651 0.0374469049996048 6.33935868158279 0.0497870683678639 0.0497870683678639 2.30723532545415e-10 1.6919637153003e-07 0.999878207081745
"chr19" 16109808 0.242689131856402 0.00529976954875057 0.237389362307651 0.0374469049996048 6.33935868158279 0.049787068367864 0.0497870683678639 2.30723532545415e-10 1.6919637153003e-07 0.999878207081745
"chr19" 16109809 0.242689131856402 0.00529976954875057 0.237389362307651 0.0374469049996048 6.33935868158279 0.049787068367864 0.0497870683678639 2.30723532545415e-10 1.6919637153003e-07 0.999878207081745
"chr19" 24257785 0.0033313077882728 0.206315227405281 -0.202983919617009 0.0280726463514052 -7.23066564783795 0.049787068367864 0.0497870683678642 4.80632340046151e-13 7.1896542860321e-10 0.999878001236442
"chr19" 24257788 0.00334189818238897 0.205868434493942 -0.202526536311553 0.0280410075249981 -7.22251281916328 0.0497870683678639 0.0497870683678642 5.10355917740897e-13 7.55104173121064e-10 0.999872062627474
"chr19" 37423698 0.00795499978055026 0.216292916911434 -0.208337917130884 0.0297000574244645 -7.01473112167357 0.0497870683678639 0.0497870683678639 2.30391585477701e-12 2.78782623201986e-09 0.999867718472441
"chr19" 37423699 0.00795499978055026 0.216292916911434 -0.208337917130884 0.0297000574244645 -7.01473112167357 0.0497870683678639 0.0497870683678639 2.30391585477701e-12 2.78782623201986e-09 0.999867718472441
"chr19" 23935311 0.328056065911673 0.0020764174529866 0.325979648458686 0.0619980687094373 5.25790004824885 0.0497870683678639 0.049787068367864 1.45709673224004e-07 4.78584731680556e-05 0.999866276328339
"chr19" 24257791 0.00335240229231831 0.205423679824275 -0.202071277531957 0.028008827542661 -7.21455681156868 0.0497870683678639 0.0497870683678642 5.4109913600527e-13 7.85900989768633e-10 0.999865915676357
"chr19" 24257552 0.00254792278855919 0.331054660821996 -0.328506738033437 0.0627253711390097 -5.23722270698745 0.0498886215332655 0.0533988356349864 1.6301094767717e-07 5.27246332003357e-05 0.999865245648656
"chr19" 53933793 0.162526953935999 0.00318437722366614 0.159342576712333 0.0163177805101325 9.76496629632866 0.0497870683678639 0.049796555591793 1.59164921866654e-22 1.24948409903056e-18 0.999861913670385
"chr19" 53933796 0.162526953935999 0.00318437722366614 0.159342576712333 0.0163177805101325 9.76496629632866 0.0497870683678639 0.049796555591793 1.59164921866654e-22 1.24948409903056e-18 0.999861913670385
"chr19" 53933800 0.162526953935999 0.00318437722366614 0.159342576712333 0.0163177805101325 9.76496629632866 0.0497870683678639 0.049796555591793 1.59164921866654e-22 1.24948409903056e-18 0.999861913670385
"chr19" 37339755 0.00506417070489064 0.199098605379458 -0.194034434674568 0.025901487600526 -7.49124674486369 0.0497870683678639 0.049787068367864 6.82224213809134e-14 1.19562940260705e-10 0.999858544264623
"chr19" 17371362 0.00312636487033024 0.20334677615972 -0.200220411289389 0.027616480225433 -7.25003366305164 0.0497870683678639 0.0504087788596749 4.16668060608608e-13 6.30230346195709e-10 0.999857743460794
"chr19" 17371364 0.00312636487033024 0.20334677615972 -0.200220411289389 0.027616480225433 -7.25003366305164 0.0497870683678639 0.0504087788596749 4.16668060608608e-13 6.30230346195709e-10 0.999857743460794
"chr19" 37423634 0.00641962628696302 0.211633164408601 -0.205213538121638 0.0290152713775017 -7.07260447271777 0.0497870683678639 0.0497870683678639 1.52052427499001e-12 1.92832523141189e-09 0.999856157245648
"chr19" 37423667 0.0069952644826045 0.212706245670848 -0.205710981188243 0.029287697789367 -7.02380168860275 0.0497870683678639 0.0497870683678639 2.15911207711641e-12 2.64973821681051e-09 0.999846546261006
"chr19" 37423672 0.0069952644826045 0.212706245670848 -0.205710981188243 0.029287697789367 -7.02380168860275 0.0497870683678639 0.0497870683678639 2.15911207711641e-12 2.64973821681051e-09 0.999846546261006
"chr19" 37423689 0.00753329983280059 0.213192117081471 -0.205658817248671 0.0293307530626412 -7.01171281928726 0.0497870683678639 0.0497870683678639 2.35418047225993e-12 2.83420652343506e-09 0.999842306327279
"chr19" 58656937 0.00268189803711995 0.536426800353737 -0.533744902316617 0.120528200832651 -4.42838189427303 0.049787068367864 0.0497870683678639 9.49426845736101e-06 0.00159261765888185 0.999840167200016
"chr19" 17371508 0.00321826449002703 0.170436403412391 -0.167218138922364 0.0187426657903569 -8.92179057092283 0.049787068367864 0.0497870683678639 4.58809211572546e-19 1.97200766465398e-15 0.99983234360533
"chr19" 42079086 0.0137632935529827 0.17502784526285 -0.161264551709867 0.017086234022393 -9.43827361245996 0.049787068367864 0.0497870683678639 3.78971665660447e-21 2.58976694803989e-17 0.99983185364391
"chr19" 42079092 0.0137632935529827 0.17502784526285 -0.161264551709867 0.017086234022393 -9.43827361245996 0.049787068367864 0.0497870683678639 3.78971665660447e-21 2.58976694803989e-17 0.99983185364391
"chr19" 37423666 0.0069952644826045 0.212706245670848 -0.205710981188243 0.0295522923802577 -6.96091452200397 0.0498424012784418 0.0497870683678639 3.38070861980859e-12 3.90665146445716e-09 0.999826274579208
"chr19" 37423671 0.0069952644826045 0.212706245670848 -0.205710981188243 0.0295522923802577 -6.96091452200397 0.0498424012784418 0.0497870683678639 3.38070861980859e-12 3.90665146445716e-09 0.999826274579208
"chr19" 24257712 0.00317647467911557 0.200876832542177 -0.197700357863062 0.0273140701072926 -7.23804094689928 0.0498122278410974 0.0497870683678641 4.55212022759422e-13 6.82013874098927e-10 0.999826169521276
"chr19" 45224180 0.00683348657866716 0.201435936664526 -0.194602450085858 0.0264648561182667 -7.35324043388767 0.0497870683678639 0.0497870683678639 1.93458490212841e-13 3.13253537538303e-10 0.99982464790032
"chr19" 42079083 0.0134470542502417 0.174328272431198 -0.160881218180957 0.0170398812588221 -9.44145183509794 0.049787068367864 0.0497870683678639 3.6764946350227e-21 2.54907206125209e-17 0.999823452494872
"chr19" 24257778 0.00326903325026364 0.200910084991675 -0.197641051741411 0.0273372894287861 -7.22972379014635 0.0497870683678639 0.0497870683678642 4.83977360254669e-13 7.22830841130039e-10 0.999822675499889
"chr19" 24257762 0.00326903325026364 0.200910084991675 -0.197641051741411 0.0273844137604514 -7.21728255606644 0.0497965953915914 0.0497870683678642 5.30367041567637e-13 7.76248143981922e-10 0.999818467072964
"chr19" 24257770 0.00326903325026364 0.200910084991675 -0.197641051741411 0.0273844137604514 -7.21728255606644 0.0497965953915914 0.0497870683678642 5.30367041567637e-13 7.76248143981922e-10 0.999818467072964
"chr19" 24257773 0.00326903325026364 0.200910084991675 -0.197641051741411 0.0273844137604514 -7.21728255606644 0.0497965953915914 0.0497870683678642 5.30367041567637e-13 7.76248143981922e-10 0.999818467072964
"chr19" 23118856 0.01155641248075 0.180136317375376 -0.168579904894626 0.0192719122101216 -8.74744047485274 0.049942162417472 0.0497870683678639 2.18246428130289e-18 8.29231668609595e-15 0.99981354026564
"chr19" 25132836 0.257247908002518 0.00251475886179042 0.254733149140727 0.0436705038824842 5.83307098599561 0.0497870683678639 0.049787068367864 5.44164032728772e-09 2.76264313954252e-06 0.999802345513723
"chr19" 17371507 0.00321826449002703 0.170436403412391 -0.167218138922364 0.0190270269627489 -8.78845335373434 0.0498598699444656 0.0497870683678639 1.51632971490339e-18 5.95178210575384e-15 0.999794386146356
"chr19" 24257760 0.00325574889218348 0.199313160903341 -0.196057412011158 0.0271941539004971 -7.20954263657286 0.0497965546077884 0.0497870683678639 5.61401178427801e-13 7.98299028989521e-10 0.999794004883086
"chr19" 42079077 0.0131478902837929 0.172665461896571 -0.159517571612778 0.0169026893240376 -9.43740777308883 0.0497870683678639 0.0497870683678639 3.82115486587601e-21 2.59259898857022e-17 0.999785192234256
